FileName;Group;ShortName
GSM356585.CEL;HD;HD1
GSM356586.CEL;HD;HD2
GSM356587.CEL;HD;HD3
GSM356588.CEL;HD;HD4
GSM356589.CEL;HD;HD5
GSM356595.CEL;MM;MM1
GSM356596.CEL;MM;MM2
GSM356597.CEL;MM;MM3
GSM356598.CEL;MM;MM4
GSM356599.CEL;MM;MM5
